	C1
    3948
      3.00000000      -0.75000000      -0.50000000
      2.75000000      -1.00000000      -0.50000000
      2.65931638      -0.77695792      -0.50000000
      3.00000000       0.25000000      -0.50000000
      2.64928712       0.28561802      -0.50000000
      2.80268312       0.51277019      -0.50000000
      2.78327493      -0.55566909      -0.50000000
      2.84913029      -0.37141447      -0.50000000
      3.00000000      -0.50000000      -0.50000000
      3.00000000      -0.25000000      -0.50000000
      3.00000000      -0.50000000      -0.50000000
      2.84913029      -0.37141447      -0.50000000
      2.65935587      -0.36634873      -0.50000000
      2.84913029      -0.37141447      -0.50000000
      2.78327493      -0.55566909      -0.50000000
      2.65931638      -0.77695792      -0.50000000
      2.50000000      -1.00000000      -0.50000000
      2.39322983      -0.78369268      -0.50000000
      3.00000000       0.00000000      -0.50000000
      3.00000000      -0.25000000      -0.50000000
      2.80392320      -0.18395767      -0.50000000
      2.56960211      -0.15625814      -0.50000000
      2.80392320      -0.18395767      -0.50000000
      2.65935587      -0.36634873      -0.50000000
      2.36008007       0.30709910      -0.50000000
      2.64928712       0.28561802      -0.50000000
      2.47369369       0.07139707      -0.50000000
      2.47369369       0.07139707      -0.50000000
      2.74862180       0.04379383      -0.50000000
      2.56960211      -0.15625814      -0.50000000
      2.53184706      -0.56929343      -0.50000000
      2.39322983      -0.78369268      -0.50000000
      2.28043707      -0.56895707      -0.50000000
      3.00000000       0.75000000      -0.50000000
      3.00000000       0.50000000      -0.50000000
      2.80268312       0.51277019      -0.50000000
      3.00000000       0.75000000      -0.50000000
      2.65684430       0.76022831      -0.50000000
      2.75000000       1.00000000      -0.50000000
      2.20676288       0.08944589      -0.50000000
      2.47369369       0.07139707      -0.50000000
      2.31558281      -0.13912906      -0.50000000
      2.42037806      -0.35910658      -0.50000000
      2.28043707      -0.56895707      -0.50000000
      2.17038204      -0.35036964      -0.50000000
      2.20676288       0.08944589      -0.50000000
      1.94918692       0.10005952      -0.50000000
      2.09193701       0.32042287      -0.50000000
      2.39322983      -0.78369268      -0.50000000
      2.25000000      -1.00000000      -0.50000000
      2.14056527      -0.78330184      -0.50000000
      2.36008007       0.30709910      -0.50000000
      2.09193701       0.32042287      -0.50000000
      2.23678126       0.54231351      -0.50000000
      2.06088718      -0.12681658      -0.50000000
      1.91990219      -0.34359935      -0.50000000
      1.80903717      -0.12016015      -0.50000000
      2.17038204      -0.35036964      -0.50000000
      2.03021415      -0.56482648      -0.50000000
      1.91990219      -0.34359935      -0.50000000
      2.65684430       0.76022831      -0.50000000
      2.37756600       0.76803904      -0.50000000
      2.50000000       1.00000000      -0.50000000
      2.51275022       0.52977449      -0.50000000
      2.23678126       0.54231351      -0.50000000
      2.37756600       0.76803904      -0.50000000
      2.28043707      -0.56895707      -0.50000000
      2.14056527      -0.78330184      -0.50000000
      2.03021415      -0.56482648      -0.50000000
      1.94918692       0.10005952      -0.50000000
      1.69752759       0.10429412      -0.50000000
      1.83641635       0.32664988      -0.50000000
      2.14056527      -0.78330184      -0.50000000
      2.00000000      -1.00000000      -0.50000000
      1.89034716      -0.78164111      -0.50000000
      2.09193701       0.32042287      -0.50000000
      1.83641635       0.32664988      -0.50000000
      1.97598228       0.54937811      -0.50000000
      1.80903717      -0.12016015      -0.50000000
      1.66975093      -0.34033861      -0.50000000
      1.55862220      -0.11765935      -0.50000000
      1.91990219      -0.34359935      -0.50000000
      1.78030971      -0.56178244      -0.50000000
      1.66975093      -0.34033861      -0.50000000
      2.37756600       0.76803904      -0.50000000
      2.11562392       0.77320709      -0.50000000
      2.25000000       1.00000000      -0.50000000
      2.23678126       0.54231351      -0.50000000
      1.97598228       0.54937811      -0.50000000
      2.11562392       0.77320709      -0.50000000
      2.03021415      -0.56482648      -0.50000000
      1.89034716      -0.78164111      -0.50000000
      1.78030971      -0.56178244      -0.50000000
      1.69752759       0.10429412      -0.50000000
      1.44720164       0.10552584      -0.50000000
      1.58570201       0.32846906      -0.50000000
      1.89034716      -0.78164111      -0.50000000
      1.75000000      -1.00000000      -0.50000000
      1.64036483      -0.78082444      -0.50000000
