 
  0.62499998603016138077E-01  0.50000000745058059692E-01 -0.15316986933715925900E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.26500000000000000000E+04  0.17344208761320366297E-03  0.24999999441206455231E-02  0.33000001311302185059E+00  0.19999999590400000000E+12  0.75187967643653030396E+11
  0.44999998994171619415E-01  0.50000000745058059692E-01 -0.14883974219471785005E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.26500000000000000000E+04  0.17344208761320366297E-03  0.24999999441206455231E-02  0.33000001311302185059E+00  0.19999999590400000000E+12  0.75187967643653030396E+11
  0.49999998882412910461E-01  0.50000000745058059692E-01 -0.14883974219471785005E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.26500000000000000000E+04  0.17344208761320366297E-03  0.24999999441206455231E-02  0.33000001311302185059E+00  0.19999999590400000000E+12  0.75187967643653030396E+11
  0.54999998770654201508E-01  0.50000000745058059692E-01 -0.14883974219471785005E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.26500000000000000000E+04  0.17344208761320366297E-03  0.24999999441206455231E-02  0.33000001311302185059E+00  0.19999999590400000000E+12  0.75187967643653030396E+11
  0.59999998658895492554E-01  0.50000000745058059692E-01 -0.14883974219471785005E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.26500000000000000000E+04  0.17344208761320366297E-03  0.24999999441206455231E-02  0.33000001311302185059E+00  0.19999999590400000000E+12  0.75187967643653030396E+11
  0.47499998938292264938E-01  0.50000000745058059692E-01 -0.14450961505227644111E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.26500000000000000000E+04  0.17344208761320366297E-03  0.24999999441206455231E-02  0.33000001311302185059E+00  0.19999999590400000000E+12  0.75187967643653030396E+11
  0.52499998826533555984E-01  0.50000000745058059692E-01 -0.14450961505227644111E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.26500000000000000000E+04  0.17344208761320366297E-03  0.24999999441206455231E-02  0.33000001311302185059E+00  0.19999999590400000000E+12  0.75187967643653030396E+11
  0.57499998714774847031E-01  0.50000000745058059692E-01 -0.14450961505227644111E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.26500000000000000000E+04  0.17344208761320366297E-03  0.24999999441206455231E-02  0.33000001311302185059E+00  0.19999999590400000000E+12  0.75187967643653030396E+11
  0.49999998882412910461E-01  0.50000000745058059692E-01 -0.14017948790983503216E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.26500000000000000000E+04  0.17344208761320366297E-03  0.24999999441206455231E-02  0.33000001311302185059E+00  0.19999999590400000000E+12  0.75187967643653030396E+11
  0.54999998770654201508E-01  0.50000000745058059692E-01 -0.14017948790983503216E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.26500000000000000000E+04  0.17344208761320366297E-03  0.24999999441206455231E-02  0.33000001311302185059E+00  0.19999999590400000000E+12  0.75187967643653030396E+11
  0.52499998826533555984E-01  0.50000000745058059692E-01 -0.13584936076739362321E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.26500000000000000000E+04  0.17344208761320366297E-03  0.24999999441206455231E-02  0.33000001311302185059E+00  0.19999999590400000000E+12  0.75187967643653030396E+11
